noncode,lncrna_id,lncrna_source,lncrna_name,lambda.z,r.squared,adj.r.squared,lambda.z.time.first,lambda.z.n.points,clast.pred,half.life,span.ratio,tmax,tlast
NONHSAT000090.2,ENST00000457540,lncipedia,lnc-AL669831.1-14-1,0.102630093,0.808499867,0.712749801,0,4,1.356675382,6.753839521,3.553534242,0,24
NONHSAT002270.2,NONHSAT002270.2,lncipedia,"lnc-ZNF362-3-1_dup1,lnc-ZNF362-3-1",0.080524427,0.971055384,0.942110768,6,3,0.616268888,8.607911957,2.091099455,0,24
NONHSAT002571.2,NONHSAT002571.2,lncipedia,lnc-PABPC4-1-14_dup1,0.015286153,0.946056377,0.892112754,6,3,4.057191544,45.3447755,0.396958631,0,24
NONHSAT004238.2,NONHSAT004238.2,lncipedia,"lnc-C1orf52-2-1_dup1,lnc-C1orf52-2-1",0.047136082,0.984381668,0.976572502,0,4,0.374428132,14.70523525,1.632071816,0,24
NONHSAT004836.2,ENST00000451213,lncipedia,lnc-SLC30A7-2-7_dup1,0.053993787,0.889660518,0.834490776,0,4,1.310274318,12.83753593,1.869517649,0,24
NONHSAT005528.2,ENST00000425884,lncipedia,lnc-HAO2-2-17,0.035052566,0.946468713,0.91970307,0,4,1.717861966,19.77450608,1.213683917,0,24
NONHSAT005572.2,NONHSAT005572.2,lncipedia,"lnc-ZNF697-2-1_dup1,lnc-ZNF697-2-1",0.05518836,0.886424723,0.772849445,6,3,0.834925924,12.55966263,1.433159514,0,24
NONHSAT006310.2,NONHSAT006310.2,lncipedia,lnc-MCL1-2-1,0.036890658,0.950439352,0.900878705,6,3,1.304132119,18.78923315,0.957995457,0,24
NONHSAT007713.2,NONHSAT007713.2,lncipedia,"lnc-RC3H1-2-1_dup1,lnc-RC3H1-2-1",0.028039549,0.95552939,0.933294085,0,4,7.420597823,24.72033959,0.970860449,0,24
NONHSAT007718.2,ENST00000421851,lncipedia,lnc-SERPINC1-3-1_dup1,0.105622867,0.993004246,0.989506369,0,4,0.121601127,6.562472719,3.65715806,0,24
NONHSAT007719.2,NONHSAT007719.2,lncipedia,lnc-SERPINC1-3-2_dup1,0.132788015,0.988416743,0.976833486,6,3,0.489229352,5.219952889,3.448306983,0,24
NONHSAT008415.2,ENST00000623474,lncipedia,"lnc-IVNS1ABP-3-1_dup1,lnc-IVNS1ABP-3-1",0.059922151,0.861687986,0.792531979,0,4,1.551178151,11.56746161,2.07478536,0,24
NONHSAT008768.2,NONHSAT008768.2,lncipedia,"lnc-CSRP1-4-1_dup1,lnc-CSRP1-4-1",0.075716733,0.992162659,0.988243989,0,4,0.20086043,9.154478202,2.621667721,0,24
NONHSAT009563.2,NONHSAT009563.2,lncipedia,lnc-SLC30A10-9-1,0.034704673,0.999645277,0.999290554,6,3,4.350030503,19.97273353,0.901228666,0,24
NONHSAT009594.2,NONHSAT009594.2,lncipedia,"lnc-BPNT1-2-6_dup1,lnc-BPNT1-2-6",0.049197407,0.999996928,0.999993855,6,3,0.661047858,14.08909993,1.277583387,0,24
NONHSAT009755.2,NONHSAT009755.2,lncipedia,lnc-TP53BP2-1-1_dup1,0.029568501,0.978946741,0.957893483,6,3,1.822778662,23.44208078,0.767849926,0,24
NONHSAT010350.2,NONHSAT010350.2,lncipedia,"lnc-GGPS1-3-1_dup1,lnc-GGPS1-3-1",0.106046093,0.918437564,0.877656346,0,4,0.024864116,6.536282105,3.671812143,0,24
NONHSAT011438.2,NONHSAT011438.2,lncipedia,"lnc-NUDT5-5-1_dup1,lnc-NUDT5-5-1",0.077129496,0.979909673,0.959819346,6,3,1.386789785,8.986797796,2.002938133,0,24
NONHSAT011721.2,ENST00000453465,lncipedia,"lnc-C10orf140-1-1_dup1,lnc-C10orf140-1-1",0.096679019,0.893185053,0.786370107,6,3,0.037399403,7.16957195,2.510610135,6,24
NONHSAT012527.2,ENST00000438202,lncipedia,lnc-LYZL1-3-10,0.050434802,0.936588361,0.873176723,6,3,0.543729538,13.74343008,1.309716708,0,24
NONHSAT012566.2,ENST00000561542,lncipedia,"lnc-MTPAP-1-1_dup1,lnc-MTPAP-1-1",0.044394386,0.996140143,0.992280286,6,3,1.037728142,15.61339717,1.152856089,6,24
NONHSAT012768.2,ENST00000426471,lncipedia,lnc-ANKRD30A-2-5,0.042430587,0.931948432,0.863896864,6,3,1.242710592,16.33602628,1.101859148,0,24
NONHSAT013132.2,NONHSAT013132.2,lncipedia,"lnc-FAM35B-3-1_dup1,lnc-FAM35B-3-1",0.0331212,0.965033385,0.93006677,6,3,0.435922327,20.92759861,0.86010824,0,24
NONHSAT013257.2,NONHSAT013257.2,lncipedia,lnc-FAM25C-1-1_dup1,0.018513892,0.966149114,0.932298228,6,3,5.302209031,37.43930175,0.480778197,0,24
NONHSAT013501.2,NONHSAT013501.2,lncipedia,lnc-TFAM-7-1_dup1,0.220902865,0.998681036,0.997362071,6,3,0.069551495,3.137791721,5.736518419,0,24
NONHSAT013729.2,ENST00000562082,lncipedia,"lnc-TET1-1-1_dup1,lnc-TET1-1-1",0.078406632,0.921951386,0.843902771,6,3,0.399391528,8.840415185,2.036103466,6,24
NONHSAT013884.2,ENST00000623796,lncipedia,"lnc-SLC29A3-2-1_dup1,lnc-SLC29A3-2-1",0.034003463,0.997447026,0.994894053,6,3,0.763442213,20.38460574,0.883019286,6,24
NONHSAT015412.2,ENST00000446751,lncipedia,lnc-GLUD1-4-2,0.027200975,0.982897825,0.96579565,6,3,3.563896835,25.48243882,0.706368811,0,24
NONHSAT015668.2,NONHSAT015668.2,lncipedia,"lnc-KIF11-1-1_dup1,lnc-KIF11-1-1",0.030572353,0.863921337,0.727842674,6,3,13.37783104,22.6723532,0.793918472,6,24
NONHSAT015843.2,ENST00000421806,lncipedia,"lnc-C10orf12-1-1_dup1,lnc-C10orf12-1-1",0.052732301,0.999923841,0.999847682,6,3,0.982805702,13.14464119,1.369379334,0,24
NONHSAT016068.2,NONHSAT016068.2,lncipedia,lnc-FBXW4-1-2_dup1,0.064614582,0.891756341,0.837634511,0,4,0.400130196,10.72741103,2.237259291,0,24
NONHSAT016209.2,ENST00000568017,lncipedia,"lnc-OBFC1-1-1_dup1,lnc-OBFC1-1-1",0.017226776,0.999590242,0.999180483,6,3,0.684845165,40.23661706,0.447353712,6,24
NONHSAT016379.2,NONHSAT016379.2,lncipedia,"lnc-SHOC2-1-2_dup1,lnc-SHOC2-1-2",0.107124497,0.872678227,0.809017341,0,4,0.371586375,6.470482501,3.709151519,0,24
NONHSAT016441.2,NONHSAT016441.2,lncipedia,"lnc-AL162407.1-1-1_dup1,lnc-AL162407.1-1-1",0.139962466,0.924430869,0.848861737,6,3,1.53939197,4.952379037,3.634616791,6,24
NONHSAT017061.2,ENST00000623138,lncipedia,"lnc-PPP2R2D-6-1_dup1,lnc-PPP2R2D-6-1",0.077853948,0.945787518,0.891575036,6,3,0.077484959,8.903173142,2.021751089,0,24
NONHSAT017697.2,ENST00000600308,lncipedia,"lnc-FAM160A2-1-1_dup1,lnc-FAM160A2-1-1",0.062540191,0.996902363,0.993804726,6,3,1.098185532,11.08322768,1.624075632,0,24
NONHSAT021503.2,NONHSAT021503.2,lncipedia,lnc-MPEG1-2-5_dup1,0.035201278,0.908178536,0.816357073,6,3,0.854003124,19.69096617,0.914124774,6,24
NONHSAT022219.2,NONHSAT022219.2,lncipedia,lnc-CFL1-1-1_dup1,0.080706812,0.942594217,0.913891326,0,4,0.480968018,8.588459434,2.794447617,0,24
NONHSAT022469.2,ENST00000531806,lncipedia,lnc-ALDH3B2-3-2,0.108905125,0.98400292,0.968005839,6,3,0.391895675,6.364688336,2.828103915,0,24
NONHSAT023192.2,ENST00000566747,lncipedia,"lnc-TSKU-1-1_dup1,lnc-TSKU-1-1",0.039351295,0.974388519,0.948777038,6,3,11.7320301,17.61434215,1.021894536,6,24
NONHSAT023500.2,ENST00000602510,lncipedia,lnc-TMEM135-7-1_dup1,0.117861034,0.987997254,0.975994508,6,3,0.346818052,5.881054619,3.060675536,0,24
NONHSAT024491.2,NONHSAT024491.2,PMID22140575,brain_Pred7935,0.346084137,0.925757561,0.851515122,6,3,0.042488452,2.002828524,8.987289619,6,24
NONHSAT024800.2,ENST00000527474,lncipedia,lnc-BLID-2-2_dup1,0.07249365,0.871350073,0.742700146,6,3,0.267288873,9.561488196,1.882552133,0,24
NONHSAT025239.2,NONHSAT025239.2,lncipedia,"lnc-THYN1-4-1_dup1,lnc-THYN1-4-1",0.065432962,0.995416994,0.990833988,6,3,0.977625912,10.59324162,1.699196586,6,24
NONHSAT025325.2,ENST00000570140,lncipedia,"lnc-KDM5A-1-1_dup1,lnc-KDM5A-1-1",0.050471005,0.990986787,0.981973574,6,3,3.459176011,13.73357204,1.31065683,6,24
NONHSAT025486.2,NONHSAT025486.2,lncipedia,"lnc-C12orf32-1-1_dup1,lnc-C12orf32-1-1",0.061719407,0.949585438,0.899170876,6,3,1.27885584,11.23061962,1.602761077,6,24
NONHSAT026294.2,NONHSAT026294.2,lncipedia,lnc-ZNF705A-1-15,0.03460415,0.970916139,0.941832277,6,3,0.75371834,20.03075316,0.898618233,0,24
NONHSAT026963.2,NONHSAT026963.2,lncipedia,"lnc-MANSC1-2-1_dup1,lnc-MANSC1-2-1",0.040557505,0.980431517,0.960863034,6,3,8.450418791,17.09047865,1.053218015,6,24
NONHSAT026972.2,NONHSAT026972.2,lncipedia,"lnc-LOH12CR1-3-1_dup1,lnc-LOH12CR1-3-1",0.084622259,0.970273,0.9554095,0,4,0.840668707,8.191073899,2.930018737,0,24
NONHSAT027070.2,NONHSAT027070.2,lncipedia,"lnc-ATF7IP-4-1_dup1,lnc-ATF7IP-4-1",0.245772899,0.911249556,0.822499112,6,3,0.119404026,2.820275077,6.382356156,6,24
NONHSAT027852.2,NONHSAT027852.2,lncipedia,lnc-ARID2-8-2_dup1,0.159534026,0.973362799,0.960044198,0,4,0.03183771,4.344823483,5.523814741,0,24
NONHSAT028017.2,NONHSAT028017.2,lncipedia,"lnc-CCNT1-1-1_dup1,lnc-CCNT1-1-1",0.227745123,0.914993597,0.872490396,0,4,0.2308445,3.043521503,7.885602246,0,24
NONHSAT029652.2,NONHSAT029652.2,lncipedia,lnc-PAWR-7-1,0.115197314,0.993525993,0.987051985,6,3,0.275933775,6.017042897,2.991502688,0,24
NONHSAT029954.2,ENST00000500986,lncipedia,lnc-UBE2N-2-3_dup1,0.126099721,0.894830213,0.789660426,0,3,0.046027066,5.496817698,4.366162627,0,24
NONHSAT030701.2,NONHSAT030701.2,lncipedia,lnc-HVCN1-2-1_dup1,0.019075975,0.984933018,0.969866037,6,3,0.361755948,36.3361347,0.49537465,6,24
NONHSAT030762.2,NONHSAT030762.2,lncipedia,lnc-TMEM116-2-9_dup1,0.018698462,0.997659407,0.995318814,6,3,0.816445185,37.06974304,0.48557121,6,24
NONHSAT031665.2,NONHSAT031665.2,lncipedia,lnc-CCDC92-7-3_dup1,0.062569773,0.994180246,0.988360492,6,3,2.211517609,11.07798773,1.624843829,0,24
NONHSAT033101.2,NONHSAT033101.2,lncipedia,lnc-RP11-298P3.4.1-1-1_dup1,0.182059051,0.99942266,0.99884532,6,3,0.06331913,3.807265699,4.727802423,0,24
NONHSAT033103.2,ENST00000629393,lncipedia,"lnc-RP11-298P3.4.1-3-1_dup1,lnc-RP11-298P3.4.1-3-1",0.130979706,0.9993316,0.998663199,6,3,0.730356019,5.292019677,3.401347897,0,24
NONHSAT033586.2,ENST00000434849,lncipedia,lnc-GTF2F2-2-29_dup1,0.065788847,0.971657512,0.957486268,0,4,0.584699312,10.53593746,2.277917849,0,24
NONHSAT033606.2,ENST00000330825,lncipedia,lnc-GTF2F2-2-24_dup1,0.069748987,0.982221841,0.964443682,6,3,0.400065846,9.937738251,1.81127733,0,24
NONHSAT034878.2,NONHSAT034878.2,lncipedia,"lnc-IPO5-7-2_dup1,lnc-IPO5-7-2",0.052951415,0.995441402,0.993162103,0,4,1.353592483,13.09024856,1.833425843,0,24
NONHSAT035562.2,NONHSAT035562.2,lncipedia,lnc-TTC5-1-1_dup1,0.065706056,0.845059062,0.767588593,0,4,1.740346543,10.54921307,2.275051213,0,24
NONHSAT036940.2,NONHSAT036940.2,lncipedia,lnc-BMP4-1-2_dup1,0.02227977,0.848478416,0.772717624,0,4,0.828604323,31.11105603,0.771429937,0,24
NONHSAT037013.2,ENST00000412224,lncipedia,lnc-TBPL2-1-1_dup1,0.031268481,0.98823549,0.97647098,6,3,2.145108648,22.16760001,0.811995885,6,24
NONHSAT037082.2,NONHSAT037082.2,lncipedia,lnc-MUDENG-1-1,0.065365338,0.860274122,0.720548244,6,3,0.04208678,10.60420094,1.697440487,6,24
NONHSAT037151.2,ENST00000556181,lncipedia,lnc-DACT1-2-1,0.060412745,0.998648307,0.997296613,6,3,1.48561478,11.47352574,1.568829008,0,24
NONHSAT037522.2,ENST00000624684,lncipedia,"lnc-GALNTL1-1-1_dup1,lnc-GALNTL1-1-1",0.035162228,0.919743435,0.83948687,6,3,0.483730576,19.71283445,0.913110697,6,24
NONHSAT037723.2,ENST00000623547,lncipedia,"lnc-ACOT2-1-1_dup1,lnc-ACOT2-1-1",0.04663395,0.970085889,0.940171778,6,3,1.566369023,14.86357428,1.211014233,6,24
NONHSAT037795.2,NONHSAT037795.2,lncipedia,lnc-ISCA2-1-1_dup1,0.028854523,0.917905538,0.835811076,6,3,2.259222381,24.02213272,0.74930899,6,24
NONHSAT037814.2,NONHSAT037814.2,lncipedia,"lnc-YLPM1-1-5_dup1,lnc-YLPM1-1-5",0.164965165,0.99071675,0.986075126,0,4,0.333260086,4.201779093,5.711866204,0,24
NONHSAT037897.2,NONHSAT037897.2,lncipedia,"lnc-ESRRB-2-1_dup1,lnc-ESRRB-2-1",0.155632856,0.984273646,0.968547291,6,3,0.57950117,4.453732972,4.041553482,0,24
NONHSAT039159.2,ENST00000617439,lncipedia,"lnc-SPATA7-4-1_dup1,lnc-SPATA7-4-1",0.141585698,0.989187598,0.983781397,0,4,0.17350131,4.895601692,4.90235961,0,24
NONHSAT039800.2,NONHSAT039800.2,lncipedia,lnc-DLK1-6-11_dup1,0.076445807,0.904651605,0.809303211,6,3,0.039998631,9.067170692,1.985183759,0,24
NONHSAT039834.2,ENST00000555354,lncipedia,lnc-DLK1-8-3_dup1,0.061854153,0.825210889,0.737816333,0,4,0.715853183,11.20615418,2.141680331,0,24
NONHSAT040269.2,ENST00000564585,lncipedia,lnc-TMEM179-3-2_dup1,0.048188039,0.993595811,0.987191622,6,3,1.007345446,14.3842165,1.251371599,0,24
NONHSAT040656.2,ENST00000556948,lncipedia,lnc-AC012414.1-2-5,0.026388639,0.987921422,0.975842844,6,3,0.184096133,26.26687873,0.685273655,0,24
NONHSAT040979.2,NONHSAT040979.2,lncipedia,lnc-SNRPN-3-1_dup1,0.062336162,0.943201951,0.914802927,0,4,3.352477118,11.11950364,2.158369723,0,24
NONHSAT040980.2,NONHSAT040980.2,lncipedia,"lnc-SNURF-1-17_dup1,lnc-SNURF-1-17",0.056237303,0.947281868,0.920922803,0,4,1.620360851,12.32539865,1.947198682,0,24
NONHSAT042160.2,ENST00000560750,lncipedia,lnc-SPG11-1-4_dup1,0.080786722,0.90786258,0.815725159,6,3,0.395305574,8.579964174,2.097910858,0,24
NONHSAT043887.2,NONHSAT043887.2,lncipedia,lnc-MAPK6-3-2_dup1,0.089762548,0.977329532,0.954659064,6,3,0.287762695,7.722008716,2.3309997,0,24
NONHSAT043994.2,NONHSAT043994.2,lncipedia,lnc-RAB27A-2-1_dup1,0.161161474,0.881694094,0.822541141,0,4,0.074214668,4.300948388,5.580164614,0,24
NONHSAT044208.2,NONHSAT044208.2,lncipedia,"lnc-RORA-5-2_dup1,lnc-RORA-5-2",0.097370874,0.995201714,0.992802571,0,4,0.634669504,7.118629539,3.371435452,0,24
NONHSAT047361.2,NONHSAT047361.2,lncipedia,lnc-CSPG4-1-5,0.06700262,0.978034761,0.967052142,0,4,0.169521362,10.3450757,2.319944358,0,24
NONHSAT047429.2,NONHSAT047429.2,lncipedia,"lnc-TSPAN3-4-1_dup1,lnc-TSPAN3-4-1",0.147379162,0.998011536,0.996023073,6,3,0.115753089,4.703155931,3.827217354,0,24
NONHSAT051844.2,ENST00000575305,lncipedia,lnc-STUB1-1-1,0.022665046,0.974138771,0.948277542,6,3,1.340492667,30.58220942,0.588577488,6,24
NONHSAT052820.2,NONHSAT052820.2,lncipedia,lnc-ATAD5-3-14,0.030188741,0.917847041,0.835694082,6,3,0.17046822,22.9604536,0.783956638,6,24
NONHSAT052827.2,ENST00000582329,lncipedia,lnc-ATAD5-3-20_dup1,0.033703958,0.973547013,0.947094026,6,3,1.340566125,20.56575043,0.875241585,0,24
NONHSAT053369.2,NONHSAT053369.2,lncipedia,"lnc-CWC25-1-1_dup1,lnc-CWC25-1-1",0.029150042,0.868163685,0.802245527,0,4,5.893674778,23.77860003,1.009310892,0,24
NONHSAT053550.2,ENST00000623381,lncipedia,"lnc-TNS4-2-1_dup1,lnc-TNS4-2-1",0.027829133,0.998346309,0.996692617,6,3,14.23631492,24.90725035,0.722681137,6,24
NONHSAT053659.2,ENST00000560400,lncipedia,"lnc-KLHL11-1-1_dup1,lnc-KLHL11-1-1",0.033492966,0.969013334,0.938026667,6,3,3.491794583,20.6953063,0.869762435,6,24
NONHSAT053912.2,NONHSAT053912.2,lncipedia,lnc-TMUB2-2-1_dup1,0.036448751,0.854465335,0.70893067,6,3,0.644482688,19.01703519,0.946519782,6,24
NONHSAT054139.2,ENST00000587960,lncipedia,"lnc-CRHR1-4-1_dup1,lnc-CRHR1-4-1",0.099182913,0.999856805,0.99971361,6,3,1.441793765,6.988574509,2.575632552,0,24
NONHSAT054309.2,NONHSAT054309.2,lncipedia,lnc-AC040934.1-4-2,0.112706262,0.970781387,0.941562774,6,3,0.105254543,6.150032534,2.926813785,0,24
NONHSAT054385.2,NONHSAT054385.2,lncipedia,"lnc-SNX11-6-1_dup1,lnc-SNX11-6-1",0.038124143,0.923693227,0.847386455,6,3,0.975934244,18.18131826,0.990027222,0,24
NONHSAT054461.2,NONHSAT054461.2,lncipedia,lnc-HOXB7-1-2_dup1,0.014954973,0.930955783,0.861911567,6,3,2.432678139,46.34894352,0.388358367,6,24
NONHSAT054915.2,ENST00000577267,lncipedia,lnc-VEZF1-1-3_dup1,0.146407128,0.985451298,0.978176947,0,4,0.046477547,4.734381391,5.069300088,0,24
NONHSAT054919.2,NONHSAT054919.2,lncipedia,lnc-VEZF1-1-6_dup1,0.069765215,0.999998585,0.99999717,6,3,6.264654802,9.935426731,1.811698731,6,24
NONHSAT055120.2,ENST00000585495,lncipedia,lnc-TBX2-3-2_dup1,0.034504932,0.857541679,0.786312518,0,4,0.427578139,20.08835074,1.19472227,0,24
NONHSAT055124.2,ENST00000591313,lncipedia,lnc-NACA2-2-15,0.035748174,0.885292281,0.770584562,0,3,0.168743575,19.38972247,1.237769135,0,24
NONHSAT055267.2,NONHSAT055267.2,lncipedia,"lnc-ERN1-1-1_dup1,lnc-ERN1-1-1",0.237463786,0.82262102,0.73393153,0,4,0.038758742,2.918959523,8.222107846,0,24
NONHSAT055328.2,ENST00000581622,lncipedia,lnc-AC037487.1-2-1_dup1,0.117704568,0.99206664,0.98413328,6,3,0.194420849,5.888872372,3.056612346,0,24
NONHSAT055688.2,NONHSAT055688.2,lncipedia,lnc-SLC39A11-1-8_dup1,0.082701171,0.919604495,0.879406743,0,4,0.217213443,8.381346631,2.863501661,0,24
NONHSAT055700.2,ENST00000580175,lncipedia,lnc-SLC39A11-1-13_dup1,0.41421247,0.999999917,0.999999834,0,3,0.131310458,1.673409736,7.17098732,0,12
NONHSAT058973.2,NONHSAT058973.2,lncipedia,"lnc-MOCOS-4-1_dup1,lnc-MOCOS-4-1",0.059666371,0.97561267,0.951225339,6,3,2.591944061,11.61704951,1.549446784,0,24
NONHSAT059767.2,NONHSAT059767.2,lncipedia,"lnc-DOK6-3-1_dup1,lnc-DOK6-3-1",0.228851595,0.872499492,0.808749238,0,4,0.119385626,3.028806425,7.92391346,0,24
NONHSAT061038.2,NONHSAT061038.2,lncipedia,"lnc-DNMT1-2-1_dup1,lnc-DNMT1-2-1",0.081808226,0.9405831,0.881166199,6,3,0.068894879,8.472829913,2.124437783,6,24
NONHSAT062803.2,NONHSAT062803.2,lncipedia,"lnc-C19orf44-7-1_dup1,lnc-C19orf44-7-1",0.161327317,0.900220661,0.850330991,0,4,0.033952049,4.296527036,5.585906896,0,24
NONHSAT063955.2,NONHSAT063955.2,lncipedia,lnc-ZNF254-1-4_dup1,0.015874959,0.991764622,0.983529245,6,3,3.078195935,43.66292703,0.412249046,0,24
NONHSAT063967.2,NONHSAT063967.2,lncipedia,lnc-UQCRFS1-9-5,0.071007886,0.996942728,0.993885456,0,3,4.226512909,9.761552168,2.458625389,0,24
NONHSAT063978.2,ENST00000561521,lncipedia,lnc-UQCRFS1-9-25_dup1,0.056802309,0.977225501,0.954451003,6,3,4.246470917,12.20279928,1.475071382,0,24
NONHSAT064202.2,NONHSAT064202.2,lncipedia,lnc-PDCD5-1-1,0.020446027,0.865429468,0.730858937,6,3,7.84380598,33.90131323,0.530952883,0,24
NONHSAT064291.2,NONHSAT064291.2,lncipedia,lnc-PDCD2L-4-1_dup1,0.025754558,0.98681897,0.973637939,6,3,2.684604358,26.91357332,0.668807512,0,24
NONHSAT066216.2,NONHSAT066216.2,lncipedia,"lnc-PSMD8-2-3_dup1,lnc-PSMD8-2-3",0.065288005,0.938248789,0.907373184,0,4,0.036145137,10.61676154,2.260576345,0,24
NONHSAT066323.2,NONHSAT066323.2,lncipedia,"lnc-DYRK1B-1-1_dup1,lnc-DYRK1B-1-1",0.071666038,0.999538667,0.999077334,6,3,5.51553489,9.671905908,1.861060289,0,24
NONHSAT066369.2,NONHSAT066369.2,lncipedia,"lnc-AKT2-2-1_dup1,lnc-AKT2-2-1",0.057256651,0.880112076,0.820168114,0,4,0.411487207,12.10596782,1.982493292,0,24
NONHSAT066559.2,ENST00000600255,lncipedia,lnc-CEACAM1-1-1,0.089222124,0.99708165,0.995622475,0,4,1.451210344,7.768781426,3.089287584,0,24
NONHSAT066716.2,NONHSAT066716.2,lncipedia,lnc-BCL3-1-2_dup1,0.033215376,0.904761027,0.809522054,6,3,2.610556956,20.86826258,0.862553839,0,24
NONHSAT066885.2,NONHSAT066885.2,lncipedia,lnc-CCDC8-1-1_dup1,0.051389629,0.999905882,0.999811764,6,3,0.521575013,13.4880751,1.334512142,6,24
NONHSAT067917.2,NONHSAT067917.2,lncipedia,lnc-LENG9-1-4,0.025416335,0.865639952,0.798459928,0,4,2.866150732,27.27172048,0.880032487,0,24
NONHSAT068212.2,ENST00000600047,lncipedia,"lnc-ZNF805-1-1_dup1,lnc-ZNF805-1-1",0.08417441,0.942351567,0.91352735,0,4,0.931919753,8.234654468,2.91451209,0,24
NONHSAT068218.2,NONHSAT068218.2,lncipedia,lnc-ZNF460-1-1_dup1,0.058839207,0.949899032,0.899798063,6,3,3.186832234,11.7803623,1.527966589,6,24
NONHSAT068223.2,ENST00000593427,lncipedia,"lnc-ZNF460-2-1_dup1,lnc-ZNF460-2-1",0.103627457,0.992802443,0.985604886,6,3,2.734354535,6.688837106,2.691050733,0,24
NONHSAT068285.2,NONHSAT068285.2,lncipedia,lnc-ZNF587-1-1_dup1,0.036345271,0.996541753,0.993083507,6,3,1.929788709,19.07117919,0.943832567,0,24
NONHSAT068290.2,NONHSAT068290.2,lncipedia,lnc-ZNF417-1-1_dup1,0.053523929,0.946746755,0.89349351,6,3,1.917831641,12.95022989,1.389936716,6,24
